day,site,waterLevel
2018-05-07,QB Upland Well 1,0.7431392149377888
2018-05-07,QB Wetland Well Shallow,0.6266404287569445
2018-05-07,TB Upland Well 1,0.6190836724579128
2018-05-07,TB Upland Well 2,0.7401870755547736
2018-05-07,TB Upland Well 3,0.8313471539610503
2018-05-07,TB Wetland Well Shallow,0.7382063603284826
2018-05-08,BB Upland Well 1,0.56581539228836
2018-05-08,BB Wetland Well Shallow,0.4022866048634261
2018-05-08,DB Upland Well 1,0.8635492949597244
2018-05-08,DB Wetland Well Shallow,0.9043451646134261
2018-05-08,DF Wetland Well Shallow,0.6726033063874532
2018-05-08,DK Upland Well 1,0.713315054515792
2018-05-08,DK Wetland Well Shallow,0.6231841088356485
2018-05-08,GN Upland Well 1,0.8817965680201149
2018-05-08,GN Wetland Well Shallow,0.5679368849583334
2018-05-08,GR Wetland Well Shallow,0.33637282229166665
2018-05-08,ND Upland Well 1,0.9223369788700972
2018-05-08,ND Wetland Well Shallow,0.9221519198495371
2018-05-08,P-26 Deep Well,-0.5033882968898795
2018-05-08,QB Upland Well 1,0.7347769208220486
2018-05-08,QB Wetland Well Shallow,0.6204939012245374
2018-05-08,TB Upland Well 1,0.6000387491338391
2018-05-08,TB Upland Well 2,0.7254972063973665
2018-05-08,TB Upland Well 3,0.8212102637897543
2018-05-08,TB Wetland Well Shallow,0.7310061221294089
2018-05-09,BB Upland Well 1,0.5560463802698412
2018-05-09,BB Wetland Well Shallow,0.3937663957754631
2018-05-09,DB Upland Well 1,0.8509016983578724
2018-05-09,DB Wetland Well Shallow,0.8923834005254629
2018-05-09,DF Wetland Well Shallow,0.6650001371606014
2018-05-09,DK Upland Well 1,0.6974840195389399
2018-05-09,DK Wetland Well Shallow,0.6162476523726853
2018-05-09,GN Upland Well 1,0.8724112492562257
2018-05-09,GN Wetland Well Shallow,0.5647977054782609
2018-05-09,GR Wetland Well Shallow,0.3301881875
2018-05-09,ND Upland Well 1,0.9094702132821343
2018-05-09,ND Wetland Well Shallow,0.9128591312337963
2018-05-09,P-26 Deep Well,-0.5232458095889535
2018-05-09,QB Upland Well 1,0.7260902990951966
2018-05-09,QB Wetland Well Shallow,0.6134168791921297
2018-05-09,TB Upland Well 1,0.5870986911708759
2018-05-09,TB Upland Well 2,0.7148267335732922
2018-05-09,TB Upland Well 3,0.8121508069379021
2018-05-09,TB Wetland Well Shallow,0.7228003267081123
2018-05-10,BB Upland Well 1,0.5442207558832675
2018-05-10,BB Wetland Well Shallow,0.38489406462500025
2018-05-10,DB Upland Well 1,0.8377447728601874
2018-05-10,DB Wetland Well Shallow,0.8812574173611112
2018-05-10,DF Wetland Well Shallow,0.6576520749684719
2018-05-10,DK Upland Well 1,0.6806309631106995
2018-05-10,DK Wetland Well Shallow,0.6088811785694448
2018-05-10,GN Upland Well 1,0.862545458256226
2018-05-10,GN Wetland Well Shallow,0.5621991796666667
2018-05-10,GR Wetland Well Shallow,0.32420522454166667
2018-05-10,ND Upland Well 1,0.8980011368261159
2018-05-10,ND Wetland Well Shallow,0.9031281816805559
2018-05-10,P-26 Deep Well,-0.5427324345449719
2018-05-10,QB Upland Well 1,0.7181633333614004
2018-05-10,QB Wetland Well Shallow,0.6065528299305558
2018-05-10,TB Upland Well 1,0.5741478340898577
2018-05-10,TB Upland Well 2,0.7041189064228295
2018-05-10,TB Upland Well 3,0.8031127712874394
2018-05-10,TB Wetland Well Shallow,0.714119547127094
2018-05-11,BB Upland Well 1,0.521985017737434
2018-05-11,BB Wetland Well Shallow,0.3756169140763891
2018-05-11,DB Upland Well 1,0.8120614605337985
2018-05-11,DB Wetland Well Shallow,0.8704060740625001
2018-05-11,DF Wetland Well Shallow,0.6519747484615273
2018-05-11,DK Upland Well 1,0.6447139816315326
2018-05-11,DK Wetland Well Shallow,0.6002109030486114
2018-05-11,GN Upland Well 1,0.8387918244020595
2018-05-11,GN Wetland Well Shallow,0.5587599484583333
2018-05-11,GR Wetland Well Shallow,0.31768110129166666
2018-05-11,ND Upland Well 1,0.8788840423469492
2018-05-11,ND Wetland Well Shallow,0.8925731945069445
2018-05-11,P-26 Deep Well,-0.5705231682046942
2018-05-11,QB Upland Well 1,0.7086372719933448
2018-05-11,QB Wetland Well Shallow,0.6003773277152779
2018-05-11,TB Upland Well 1,0.5629700387634687
2018-05-11,TB Upland Well 2,0.6859641726936627
2018-05-11,TB Upland Well 3,0.7872524075582726
2018-05-11,TB Wetland Well Shallow,0.7047737071062606
2018-05-12,BB Upland Well 1,0.5019844923719395
2018-05-12,BB Wetland Well Shallow,0.3640889440694447
2018-05-12,DB Upland Well 1,0.7895208685962986
2018-05-12,DB Wetland Well Shallow,0.8564113022361113
2018-05-12,DF Wetland Well Shallow,0.6426873298990274
2018-05-12,DK Upland Well 1,0.6162384776662551
2018-05-12,DK Wetland Well Shallow,0.5895001253194447
2018-05-12,GN Upland Well 1,0.8191632766103928
2018-05-12,GN Wetland Well Shallow,0.55761611575
2018-05-12,GR Wetland Well Shallow,0.31353603304166666
2018-05-12,ND Upland Well 1,0.8614385097150048
2018-05-12,ND Wetland Well Shallow,0.8795899990833335
2018-05-12,P-26 Deep Well,-0.5991682714338608
2018-05-12,QB Upland Well 1,0.6963229137502893
2018-05-12,QB Wetland Well Shallow,0.5914036146805559
2018-05-12,TB Upland Well 1,0.5407750186037465
2018-05-12,TB Upland Well 2,0.6663655437700517
2018-05-12,TB Upland Well 3,0.7743891889425812
2018-05-12,TB Wetland Well Shallow,0.6931632389187607
2018-05-13,BB Upland Well 1,0.6927141172235451
2018-05-13,BB Wetland Well Shallow,0.42611429824305574
2018-05-13,DB Upland Well 1,0.9598203048115763
2018-05-13,DB Wetland Well Shallow,0.8947642814930558
2018-05-13,DF Wetland Well Shallow,0.6729816886004161
2018-05-13,DK Upland Well 1,0.8054615094093104
2018-05-13,DK Wetland Well Shallow,0.6325466491319447
2018-05-13,GN Upland Well 1,0.9740833524367817
2018-05-13,GN Wetland Well Shallow,0.5880955530833333
2018-05-13,GR Wetland Well Shallow,0.34772128350000003
2018-05-13,ND Upland Well 1,0.9472038660691714
2018-05-13,ND Wetland Well Shallow,0.9100033251180556
2018-05-13,P-26 Deep Well,-0.33421580470469425
2018-05-13,QB Upland Well 1,0.7714725600211225
2018-05-13,QB Wetland Well Shallow,0.6211502279513891
2018-05-13,TB Upland Well 1,0.6617451457495797
2018-05-13,TB Upland Well 2,0.8273837576381071
2018-05-13,TB Upland Well 3,0.905196126127717
2018-05-13,TB Wetland Well Shallow,0.7388451016062606
2018-05-14,BB Upland Well 1,0.6733971505429895
2018-05-14,BB Wetland Well Shallow,0.43298005884027785
2018-05-14,DB Upland Well 1,0.9527973373810207
2018-05-14,DB Wetland Well Shallow,0.9043167210347224
2018-05-14,DF Wetland Well Shallow,0.6769964820309717
2018-05-14,DK Upland Well 1,0.8419087098815327
2018-05-14,DK Wetland Well Shallow,0.6471707793958335
2018-05-14,GN Upland Well 1,0.9911604758117815
2018-05-14,GN Wetland Well Shallow,0.5851558590416667
2018-05-14,GR Wetland Well Shallow,0.35216117070833336
2018-05-14,ND Upland Well 1,0.9535824271108381
2018-05-14,ND Wetland Well Shallow,0.9153359650208336
2018-05-14,P-26 Deep Well,-0.3226072838991386
2018-05-14,QB Upland Well 1,0.7608741993405669
2018-05-14,QB Wetland Well Shallow,0.6264063888541668
2018-05-14,TB Upland Well 1,0.6599326642634686
2018-05-14,TB Upland Well 2,0.8080628961936627
2018-05-14,TB Upland Well 3,0.8693894372804949
2018-05-14,TB Wetland Well Shallow,0.7499480112451495
2018-05-15,BB Upland Well 1,0.6343776399358293
2018-05-15,BB Wetland Well Shallow,0.4242929650208338
2018-05-15,DB Upland Well 1,0.9182603415615765
2018-05-15,DB Wetland Well Shallow,0.9003635356875005
2018-05-15,DF Wetland Well Shallow,0.6725961069754165
2018-05-15,DK Upland Well 1,0.8063842143815328
2018-05-15,DK Wetland Well Shallow,0.6413282794930562
2018-05-15,GN Upland Well 1,0.9578793643117818
2018-05-15,GN Wetland Well Shallow,0.583041013375
2018-05-15,GR Wetland Well Shallow,0.3509506411666667
2018-05-15,ND Upland Well 1,0.9423563013052828
2018-05-15,ND Wetland Well Shallow,0.911625317243056
2018-05-15,P-26 Deep Well,-0.3714798433852495
2018-05-15,QB Upland Well 1,0.7494420051183451
2018-05-15,QB Wetland Well Shallow,0.6214171963125005
2018-05-15,TB Upland Well 1,0.6465123701106912
2018-05-15,TB Upland Well 2,0.7761010474436629
2018-05-15,TB Upland Well 3,0.846589843544384
2018-05-15,TB Wetland Well Shallow,0.7449368663979276
2018-05-16,BB Upland Well 1,0.7180561066054895
2018-05-16,BB Wetland Well Shallow,0.4491258025416669
2018-05-16,DB Upland Well 1,1.0221696325268541
2018-05-16,DB Wetland Well Shallow,0.9353355058194446
2018-05-16,DF Wetland Well Shallow,0.7040645599545828
2018-05-16,DK Upland Well 1,0.9065060244995882
2018-05-16,DK Wetland Well Shallow,0.6649179791944448
2018-05-16,GN Upland Well 1,1.0622027394923372
2018-05-16,GN Wetland Well Shallow,0.5980190418333333
2018-05-16,GR Wetland Well Shallow,0.38056384141666666
2018-05-16,ND Upland Well 1,1.0119059852427825
2018-05-16,ND Wetland Well Shallow,0.9401514531388888
2018-05-16,P-26 Deep Well,-0.22492855294774977
2018-05-16,QB Upland Well 1,0.8282629974586226
2018-05-16,QB Wetland Well Shallow,0.6518450391944447
2018-05-16,TB Upland Well 1,0.7413082676454132
2018-05-16,TB Upland Well 2,0.8947764505200516
2018-05-16,TB Upland Well 3,0.9407009707735505
2018-05-16,TB Wetland Well Shallow,0.7745032583215383
2018-05-17,BB Upland Well 1,0.7180846682073415
2018-05-17,BB Wetland Well Shallow,0.4492761640324077
2018-05-17,DB Upland Well 1,1.0371501926981506
2018-05-17,DB Wetland Well Shallow,0.9580517752129631
2018-05-17,DF Wetland Well Shallow,0.7132582091258792
2018-05-17,DK Upland Well 1,0.9323604113792179
2018-05-17,DK Wetland Well Shallow,0.6652163417129633
2018-05-17,GN Upland Well 1,1.0732095192770594
2018-05-17,GN Wetland Well Shallow,0.5991000149583333
2018-05-17,GR Wetland Well Shallow,0.39046383825000003
2018-05-17,ND Upland Well 1,1.0410496772613012
2018-05-17,ND Wetland Well Shallow,0.9576512174074077
2018-05-17,P-26 Deep Well,-0.19657195730423122
2018-05-17,QB Upland Well 1,0.8343790750188077
2018-05-17,QB Wetland Well Shallow,0.6614469304351854
2018-05-17,TB Upland Well 1,0.7844830236083763
2018-05-17,TB Upland Well 2,0.9023413802469036
2018-05-17,TB Upland Well 3,0.9320158833476246
2018-05-17,TB Wetland Well Shallow,0.7859983588817236
2018-05-18,BB Upland Well 1,0.7528847966355822
2018-05-18,BB Wetland Well Shallow,0.4859900378078707
2018-05-18,DB Upland Well 1,1.14769710551528
2018-05-18,DB Wetland Well Shallow,1.0229492226967594
2018-05-18,DF Wetland Well Shallow,0.7510912964152311
2018-05-18,DK Upland Well 1,1.0028319741269032
2018-05-18,DK Wetland Well Shallow,0.6895059186828707
2018-05-18,GN Upland Well 1,1.2110691129923372
2018-05-18,GN Wetland Well Shallow,0.6189338699583333
2018-05-18,GR Wetland Well Shallow,0.42183517233333334
2018-05-18,ND Upland Well 1,1.1557236235228752
2018-05-18,ND Wetland Well Shallow,1.0073803298912039
2018-05-18,P-26 Deep Well,-0.11012584343154602
2018-05-18,QB Upland Well 1,0.9166588537387153
2018-05-18,QB Wetland Well Shallow,0.6991996439606485
2018-05-18,TB Upland Well 1,0.9662379046060613
2018-05-18,TB Upland Well 2,1.031926607091811
2018-05-18,TB Upland Well 3,1.0117183905814209
2018-05-18,TB Wetland Well Shallow,0.8267142795877421
2018-05-19,BB Upland Well 1,0.7596073951541006
2018-05-19,BB Wetland Well Shallow,0.5035227305347224
2018-05-19,DB Upland Well 1,1.196461201728243
2018-05-19,DB Wetland Well Shallow,1.0940278375069443
2018-05-19,DF Wetland Well Shallow,0.7683410876559718
2018-05-19,DK Upland Well 1,1.0215893930620883
2018-05-19,DK Wetland Well Shallow,0.7029264488819447
2018-05-19,GN Upland Well 1,1.2392677700590038
2018-05-19,GN Wetland Well Shallow,0.636706013875
2018-05-19,GR Wetland Well Shallow,0.4397051497916667
2018-05-19,ND Upland Well 1,1.2280819059850283
2018-05-19,ND Wetland Well Shallow,1.0357277197291668
2018-05-19,P-26 Deep Well,-0.0893141135796943
2018-05-19,QB Upland Well 1,0.9312959665489003
2018-05-19,QB Wetland Well Shallow,0.715978522840278
2018-05-19,TB Upland Well 1,1.090232551957913
2018-05-19,TB Upland Well 2,1.081998989901996
2018-05-19,TB Upland Well 3,1.0336928844888282
2018-05-19,TB Wetland Well Shallow,0.8594202642868162
2018-05-20,BB Upland Well 1,0.7219984928346562
2018-05-20,BB Wetland Well Shallow,0.4779493567708335
2018-05-20,DB Upland Well 1,1.191570794561576
2018-05-20,DB Wetland Well Shallow,1.1512266940486113
2018-05-20,DF Wetland Well Shallow,0.7727188022670828
2018-05-20,DK Upland Well 1,0.9872676714648659
2018-05-20,DK Wetland Well Shallow,0.6865949957569447
2018-05-20,GN Upland Well 1,1.1588105874090038
2018-05-20,GN Wetland Well Shallow,0.6281425583333333
2018-05-20,GR Wetland Well Shallow,0.43067411420833335
2018-05-20,ND Upland Well 1,1.1655308750413935
2018-05-20,ND Wetland Well Shallow,1.028624024465278
2018-05-20,P-26 Deep Well,-0.11855493864913878
2018-05-20,QB Upland Well 1,0.9031577137294557
2018-05-20,QB Wetland Well Shallow,0.7195475428402779
2018-05-20,TB Upland Well 1,1.0755921344995798
2018-05-20,TB Upland Well 2,1.0264957719297738
2018-05-20,TB Upland Well 3,0.9986764786416059
2018-05-20,TB Wetland Well Shallow,0.8688632963701495
2018-05-21,BB Upland Well 1,0.6872248015916006
2018-05-21,BB Wetland Well Shallow,0.4473119047777779
2018-05-21,DB Upland Well 1,1.1488670099712983
2018-05-21,DB Wetland Well Shallow,1.126843170652778
2018-05-21,DF Wetland Well Shallow,0.7505425477879161
2018-05-21,DK Upland Well 1,0.9280245949856992
2018-05-21,DK Wetland Well Shallow,0.666435166763889
2018-05-21,GN Upland Well 1,1.0654348624159482
2018-05-21,GN Wetland Well Shallow,0.6116409913749999
2018-05-21,GR Wetland Well Shallow,0.4114428147083333
2018-05-21,ND Upland Well 1,1.1015985028400046
2018-05-21,ND Wetland Well Shallow,1.0142712884305556
2018-05-21,P-26 Deep Well,-0.17995536025330539
2018-05-21,QB Upland Well 1,0.8576330578752892
2018-05-21,QB Wetland Well Shallow,0.6987355179305557
2018-05-21,TB Upland Well 1,0.9756434643398575
2018-05-21,TB Upland Well 2,0.9381758045339403
2018-05-21,TB Upland Well 3,0.9500469878291059
2018-05-21,TB Wetland Well Shallow,0.8361439160437606
2018-05-22,BB Upland Well 1,0.6749403622166007
2018-05-22,BB Wetland Well Shallow,0.4380282039444447
2018-05-22,DB Upland Well 1,1.1240439093601875
2018-05-22,DB Wetland Well Shallow,1.1030783836111113
2018-05-22,DF Wetland Well Shallow,0.7350279328712496
2018-05-22,DK Upland Well 1,0.9023460625968105
2018-05-22,DK Wetland Well Shallow,0.6566674530000002
2018-05-22,GN Upland Well 1,1.029906826221504
2018-05-22,GN Wetland Well Shallow,0.603656599625
2018-05-22,GR Wetland Well Shallow,0.402299006875
2018-05-22,ND Upland Well 1,1.0818410737705602
2018-05-22,ND Wetland Well Shallow,1.0064566217222226
2018-05-22,P-26 Deep Well,-0.2180546487533052
2018-05-22,QB Upland Well 1,0.8362306221669559
2018-05-22,QB Wetland Well Shallow,0.6839053192500002
2018-05-22,TB Upland Well 1,0.9183493631176354
2018-05-22,TB Upland Well 2,0.9020635537561628
2018-05-22,TB Upland Well 3,0.9278046993985505
2018-05-22,TB Wetland Well Shallow,0.8134806390437607
2018-05-23,BB Upland Well 1,0.698025335924934
2018-05-23,BB Wetland Well Shallow,0.4448387297083335
2018-05-23,DB Upland Well 1,1.1255614509990763
2018-05-23,DB Wetland Well Shallow,1.1000864968055557
2018-05-23,DF Wetland Well Shallow,0.7354765388573608
2018-05-23,DK Upland Well 1,0.9297425399301439
2018-05-23,DK Wetland Well Shallow,0.6626604324166671
2018-05-23,GN Upland Well 1,1.047925774318726
2018-05-23,GN Wetland Well Shallow,0.6037126634583333
2018-05-23,GR Wetland Well Shallow,0.40266989575
2018-05-23,ND Upland Well 1,1.0890343486038936
2018-05-23,ND Wetland Well Shallow,1.0097597355694445
2018-05-23,P-26 Deep Well,-0.19646207775330524
2018-05-23,QB Upland Well 1,0.8350650255558449
2018-05-23,QB Wetland Well Shallow,0.6837272223194446
2018-05-23,TB Upland Well 1,0.9067203062843021
2018-05-23,TB Upland Well 2,0.9168186897144961
2018-05-23,TB Upland Well 3,0.9345936269263282
2018-05-23,TB Wetland Well Shallow,0.8081409177520938
2018-05-24,BB Upland Well 1,0.6464115707999339
2018-05-24,BB Wetland Well Shallow,0.4347778464444446
2018-05-24,DB Upland Well 1,1.0942245348185207
2018-05-24,DB Wetland Well Shallow,1.0814776690138892
2018-05-24,DF Wetland Well Shallow,0.7243155618295829
2018-05-24,DK Upland Well 1,0.872996892277366
2018-05-24,DK Wetland Well Shallow,0.6517501365555558
2018-05-24,GN Upland Well 1,0.9962725304506704
2018-05-24,GN Wetland Well Shallow,0.5940666237083333
2018-05-24,GR Wetland Well Shallow,0.39147000108333335
2018-05-24,ND Upland Well 1,1.0579806879788936
2018-05-24,ND Wetland Well Shallow,0.9999544904444446
2018-05-24,P-26 Deep Well,-0.25804112739219415
2018-05-24,QB Upland Well 1,0.8141030522364002
2018-05-24,QB Wetland Well Shallow,0.6727386771111113
2018-05-24,TB Upland Well 1,0.8453161669509687
2018-05-24,TB Upland Well 2,0.8584591935339405
2018-05-24,TB Upland Well 3,0.8959788133152172
2018-05-24,TB Wetland Well Shallow,0.7926142644743162
2018-05-25,BB Upland Well 1,0.6150530563832677
2018-05-25,BB Wetland Well Shallow,0.4262886774444449
2018-05-25,DB Upland Well 1,1.0681154539851876
2018-05-25,DB Wetland Well Shallow,1.061247911305556
2018-05-25,DF Wetland Well Shallow,0.7136453250518052
2018-05-25,DK Upland Well 1,0.8415222430829217
2018-05-25,DK Wetland Well Shallow,0.642646657069445
2018-05-25,GN Upland Well 1,0.9702693163812262
2018-05-25,GN Wetland Well Shallow,0.5871330347916667
2018-05-25,GR Wetland Well Shallow,0.3817916820833333
2018-05-25,ND Upland Well 1,1.0350649594650048
2018-05-25,ND Wetland Well Shallow,0.9892991245833337
2018-05-25,P-26 Deep Well,-0.30170143058663834
2018-05-25,QB Upland Well 1,0.795205303778067
2018-05-25,QB Wetland Well Shallow,0.6620231194444448
2018-05-25,TB Upland Well 1,0.795208259173191
2018-05-25,TB Upland Well 2,0.8308067239922741
2018-05-25,TB Upland Well 3,0.8779244582735506
2018-05-25,TB Wetland Well Shallow,0.7790261414048719
2018-05-26,BB Upland Well 1,0.5878791116957676
2018-05-26,BB Wetland Well Shallow,0.41664895978472255
2018-05-26,DB Upland Well 1,1.0415813127837985
2018-05-26,DB Wetland Well Shallow,1.0426523611180558
2018-05-26,DF Wetland Well Shallow,0.7047803113365274
2018-05-26,DK Upland Well 1,0.8051028370620884
2018-05-26,DK Wetland Well Shallow,0.6343676282847226
2018-05-26,GN Upland Well 1,0.9436091264576149
2018-05-26,GN Wetland Well Shallow,0.581814256375
2018-05-26,GR Wetland Well Shallow,0.37329993220833335
2018-05-26,ND Upland Well 1,1.0120049476525048
2018-05-26,ND Wetland Well Shallow,0.9791463602986112
2018-05-26,P-26 Deep Well,-0.34423313742691636
2018-05-26,QB Upland Well 1,0.780670221979456
2018-05-26,QB Wetland Well Shallow,0.652842629854167
2018-05-26,TB Upland Well 1,0.7556677309995797
2018-05-26,TB Upland Well 2,0.8062206728742184
2018-05-26,TB Upland Well 3,0.8602650676971617
2018-05-26,TB Wetland Well Shallow,0.767997409314594
2018-05-27,BB Upland Well 1,0.5746454121402118
2018-05-27,BB Wetland Well Shallow,0.4074895373263891
2018-05-27,DB Upland Well 1,1.0165542681726873
2018-05-27,DB Wetland Well Shallow,1.0266576280347224
2018-05-27,DF Wetland Well Shallow,0.6975601272254162
2018-05-27,DK Upland Well 1,0.7708466183120883
2018-05-27,DK Wetland Well Shallow,0.6276700506736115
2018-05-27,GN Upland Well 1,0.9187853177076151
2018-05-27,GN Wetland Well Shallow,0.579134582875
2018-05-27,GR Wetland Well Shallow,0.36741635525
2018-05-27,ND Upland Well 1,0.9921922837497271
2018-05-27,ND Wetland Well Shallow,0.969334387854167
2018-05-27,P-26 Deep Well,-0.3823377369685827
2018-05-27,QB Upland Well 1,0.7709439343405671
2018-05-27,QB Wetland Well Shallow,0.6455537562708337
2018-05-27,TB Upland Well 1,0.7218972955273578
2018-05-27,TB Upland Well 2,0.7873827621519961
2018-05-27,TB Upland Well 3,0.8520704844749393
2018-05-27,TB Wetland Well Shallow,0.7598215917729275
2018-05-28,BB Upland Well 1,0.6102103305684525
2018-05-28,BB Wetland Well Shallow,0.40847780415740764
2018-05-28,DB Upland Well 1,1.0126875347814837
2018-05-28,DB Wetland Well Shallow,1.0171289701574076
2018-05-28,DF Wetland Well Shallow,0.6988812193342124
2018-05-28,DK Upland Well 1,0.7899674895319957
2018-05-28,DK Wetland Well Shallow,0.6296645828657409
2018-05-28,GN Upland Well 1,0.9264541078048372
2018-05-28,GN Wetland Well Shallow,0.5828239634166666
2018-05-28,GR Wetland Well Shallow,0.36708208091666666
2018-05-28,ND Upland Well 1,0.9880415866640788
2018-05-28,ND Wetland Well Shallow,0.9659201552129633
2018-05-28,P-26 Deep Well,-0.37041651383200896
2018-05-28,QB Upland Well 1,0.7742386095326965
2018-05-28,QB Wetland Well Shallow,0.6471025150324077
2018-05-28,TB Upland Well 1,0.7037555443444872
2018-05-28,TB Upland Well 2,0.7963000601219035
2018-05-28,TB Upland Well 3,0.8657163798754023
2018-05-28,TB Wetland Well Shallow,0.7595805294928348
2018-05-29,BB Upland Well 1,0.6122079903740082
2018-05-29,BB Wetland Well Shallow,0.4077654164351853
2018-05-29,DB Upland Well 1,0.9989592002120392
2018-05-29,DB Wetland Well Shallow,1.0067749173935185
2018-05-29,DF Wetland Well Shallow,0.6960607021397681
2018-05-29,DK Upland Well 1,0.7838481073236623
2018-05-29,DK Wetland Well Shallow,0.6282564486851854
2018-05-29,GN Upland Well 1,0.9273031663326149
2018-05-29,GN Wetland Well Shallow,0.5841324435833334
2018-05-29,GR Wetland Well Shallow,0.36457162420833333
2018-05-29,ND Upland Well 1,0.9803313704418565
2018-05-29,ND Wetland Well Shallow,0.9600326884907409
2018-05-29,P-26 Deep Well,-0.3893486070264534
2018-05-29,QB Upland Well 1,0.7712006936993632
2018-05-29,QB Wetland Well Shallow,0.6447486613657409
2018-05-29,TB Upland Well 1,0.6898062704417094
2018-05-29,TB Upland Well 2,0.7874851472330145
2018-05-29,TB Upland Well 3,0.8599673543059578
2018-05-29,TB Wetland Well Shallow,0.7563344208261681
2018-05-30,BB Upland Well 1,0.5949127602212303
2018-05-30,BB Wetland Well Shallow,0.4050982113101853
2018-05-30,DB Upland Well 1,0.9823823769620391
2018-05-30,DB Wetland Well Shallow,0.9959191482268519
2018-05-30,DF Wetland Well Shallow,0.6924491938064347
2018-05-30,DK Upland Well 1,0.7611108298097733
2018-05-30,DK Wetland Well Shallow,0.6263685504074076
2018-05-30,GN Upland Well 1,0.9122738035895592
2018-05-30,GN Wetland Well Shallow,0.5834132789166666
2018-05-30,GR Wetland Well Shallow,0.361028935375
2018-05-30,ND Upland Well 1,0.9682005972057454
2018-05-30,ND Wetland Well Shallow,0.9542652513101854
2018-05-30,P-26 Deep Well,-0.4102312687903424
2018-05-30,QB Upland Well 1,0.7646992705604745
2018-05-30,QB Wetland Well Shallow,0.6407586527962965
2018-05-30,TB Upland Well 1,0.6745780977055982
2018-05-30,TB Upland Well 2,0.7756985294969033
2018-05-30,TB Upland Well 3,0.8506082366809579
2018-05-30,TB Wetland Well Shallow,0.7522693495345012
2018-05-31,BB Upland Well 1,0.5901787927374341
2018-05-31,BB Wetland Well Shallow,0.4004226652847226
2018-05-31,DB Upland Well 1,0.9655349856449098
2018-05-31,DB Wetland Well Shallow,0.9837656555347225
2018-05-31,DF Wetland Well Shallow,0.6876624699754164
2018-05-31,DK Upland Well 1,0.7481932552565328
2018-05-31,DK Wetland Well Shallow,0.6226277477152782
2018-05-31,GN Upland Well 1,0.9071392655409485
2018-05-31,GN Wetland Well Shallow,0.5826562109583333
2018-05-31,GR Wetland Well Shallow,0.35794597675
2018-05-31,ND Upland Well 1,0.9581481525969493
2018-05-31,ND Wetland Well Shallow,0.9465082389097226
2018-05-31,P-26 Deep Well,-0.42657340301024954
2018-05-31,QB Upland Well 1,0.7577116510627893
2018-05-31,QB Wetland Well Shallow,0.6361188677847225
2018-05-31,TB Upland Well 1,0.6577923144718021
2018-05-31,TB Upland Well 2,0.767808741054774
2018-05-31,TB Upland Well 3,0.846452818669384
2018-05-31,TB Wetland Well Shallow,0.7467546589257053
2018-06-01,BB Upland Well 1,0.6055703685221563
2018-06-01,BB Wetland Well Shallow,0.4028142273472224
2018-06-01,DB Upland Well 1,0.9544726169574095
2018-06-01,DB Wetland Well Shallow,0.976367551527778
2018-06-01,DF Wetland Well Shallow,0.6855559338156939
2018-06-01,DK Upland Well 1,0.7616477171106993
2018-06-01,DK Wetland Well Shallow,0.623422810652778
2018-06-01,GN Upland Well 1,0.9098634758465038
2018-06-01,GN Wetland Well Shallow,0.5853182804166667
2018-06-01,GR Wetland Well Shallow,0.36003498716666665
2018-06-01,ND Upland Well 1,0.9519758370066714
2018-06-01,ND Wetland Well Shallow,0.9418725847083335
2018-06-01,P-26 Deep Well,-0.41485706805886075
2018-06-01,QB Upland Well 1,0.7517277004169557
2018-06-01,QB Wetland Well Shallow,0.6340165804583335
2018-06-01,TB Upland Well 1,0.6514284473120796
2018-06-01,TB Upland Well 2,0.7724858213811626
2018-06-01,TB Upland Well 3,0.8480505570374394
2018-06-01,TB Wetland Well Shallow,0.7465285855854272
2018-06-02,BB Upland Well 1,0.6017249973207673
2018-06-02,BB Wetland Well Shallow,0.4004991442847224
2018-06-02,DB Upland Well 1,0.9377483237837986
2018-06-02,DB Wetland Well Shallow,0.9661471599791668
2018-06-02,DF Wetland Well Shallow,0.6803767830170829
2018-06-02,DK Upland Well 1,0.7587254049509772
2018-06-02,DK Wetland Well Shallow,0.6237083676597226
2018-06-02,GN Upland Well 1,0.9048457807145592
2018-06-02,GN Wetland Well Shallow,0.58602848175
2018-06-02,GR Wetland Well Shallow,0.3599822332916667
2018-06-02,ND Upland Well 1,0.9491239846663936
2018-06-02,ND Wetland Well Shallow,0.9381968127708336
2018-06-02,P-26 Deep Well,-0.43508452431580535
2018-06-02,QB Upland Well 1,0.7458418270072337
2018-06-02,QB Wetland Well Shallow,0.628055644326389
2018-06-02,TB Upland Well 1,0.6403883849995797
2018-06-02,TB Upland Well 2,0.7596672682492183
2018-06-02,TB Upland Well 3,0.8456519135860504
2018-06-02,TB Wetland Well Shallow,0.7432798213979274
2018-06-03,BB Upland Well 1,0.6390949027652116
2018-06-03,BB Wetland Well Shallow,0.40739889554861125
2018-06-03,DB Upland Well 1,0.9402862935615761
2018-06-03,DB Wetland Well Shallow,0.9623246262569445
2018-06-03,DF Wetland Well Shallow,0.6779443259337493
2018-06-03,DK Upland Well 1,0.8284841668954214
2018-06-03,DK Wetland Well Shallow,0.6364070682847224
2018-06-03,GN Upland Well 1,0.9455352642353925
2018-06-03,GN Wetland Well Shallow,0.58992261
2018-06-03,GR Wetland Well Shallow,0.36420466058333334
2018-06-03,ND Upland Well 1,0.9661858830552823
